"","charter_id","year","charter","study","vessel","boat","stationid","haul","start_date","start_time","end_time","start_latitude","start_longitude","end_latitude","end_longitude","duration","distance_fished_nm","distance_fished_km","net_width_m","aswept_nm2","aswept_nm2_new","aswept_km2_new","gear_temp","gear_depth","pairnum","k50m_mn","k50m_stdev","k50m_skew","k50m_kurt","k50m_min","k50m_p10","k50m_p25","k50m_med","k50m_p75","k50m_p90","k50m_max","k50m_qr","k50m_mode","k100m_mn","k100m_stdev","k100m_skew","k100m_kurt","k100m_min","k100m_p10","k100m_p25","k100m_med","k100m_p75","k100m_p90","k100m_max","k100m_qr","k100m_mode","em50m_mn","em50m_stdev","em50m_skew","em50m_kurt","em50m_min","em50m_p10","em50m_p25","em50m_med","em50m_p75","em50m_p90","em50m_max","em50m_qr","em50m_mode","em100m_mn","em100m_stdev","em100m_skew","em100m_kurt","em100m_min","em100m_p10","em100m_p25","em100m_med","em100m_p75","em100m_p90","em100m_max","em100m_qr","em100m_mode","x38khz_q1","x38khz_q2","x38khz_q3","ebssed2_phi","ebssed2_sort","ebssed2_skew","ebssed2_pctg","ebssed2_pcts","ebssed2_pctm","seabedidw3_mudmedn","seabedidw3_mudstdvn","seabedidw3_mudgt10pct","seabedidw3_sndmedn","seabedidw3_sndstdvn","seabedidw3_gvlmedn","seabedidw3_gvlstdvn","seabedidw3_folkmodea","seabedidw3_domncmodea","seabedcw_mudmedn","seabedcw_mudstdvn","seabedcw_mudgt10pct","seabedcw_sndmedn","seabedcw_sndstdvn","seabedcw_gvlmedn","seabedcw_gvlstdvn","seabedcw_folkmodea","seabedcw_domncmodea"
"97","1","2014","NMFS","SBS","162","AKK","E-12",10,"2014-06-10","07:05:57","07:36:01",56.33454,-160.9655,56.34299,-161.00634,0.501,1.4578839,2.7,14.695,0.0115670090745,0.0115670090745,0.0396765,5,52,"14011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0496803965517241,0.0269594310344828,0.986390327586206,4.78541543103448,0.00209412068965517,0.0191466982758621,0.0298096293103449,0.0457228793103449,0.0650314051724137,0.0850140344827587,0.205425456896552,0.0352216896551724,0.0523570086206895,0.050438612244898,0.0281855918367347,1.1650712244898,5.66548175510204,0.00168269387755102,0.0191110816326531,0.0297482857142857,0.0460969591836735,0.0655182653061224,0.0877574693877551,0.248993591836735,0.0357699591836735,0.0518415102040816,11.3429797592929,-2.93695899353535,1.37299838383838,2.90465307692308,1.04839692307692,1.45286666666667,4.95483719999998,94.0696522,0.9735108,0.58,0.48,0,90.68,22.43,8.53,22.58,30,30,0.36,0.72,0,90.48,35.56,8.59,35.63,30,30
"98","1","2014","NMFS","SBS","162","AKK","F-09",25,"2014-06-13","07:08:30","07:38:12",56.68837,-162.79835,56.66429,-162.79182,0.495,1.460583685,2.705,16.378,0.01291563781717,0.01291563781717,0.04430249,3.4,70,"14012",0.121237693181818,0.04511446875,1.29401623863636,9.02431034659091,0.0335425142045455,0.072432272727273,0.0892706249999999,0.113373454545455,0.145444931818183,0.17954809375,0.406145485795454,0.0561742357954547,0.112272625,0.12269474015748,0.0473200236220473,1.37946005511811,10.0181853228347,0.0298862440944882,0.0719461496062992,0.0891942519685037,0.113795622047244,0.147447881889764,0.184058732283465,0.50488020472441,0.0582535511811023,0.11197074015748,0.0661654566473988,0.0394547456647399,1.2881250982659,6.56620090751445,0.00260872832369942,0.0230533815028902,0.037573676300578,0.0591501560693641,0.0868649306358379,0.117375208092485,0.302474537572255,0.0492909132947977,0.0694296936416185,0.0666500845070422,0.0401653098591549,1.26177238028169,6.02634771830986,0.00171676056338028,0.0226881971830986,0.0375798169014084,0.0596137605633802,0.0877126338028169,0.119461225352113,0.33376338028169,0.0501324366197183,0.0699729436619718,10.9104860496027,-3.73130703476821,1.35889051629139,3.10169166666667,1.26815333333333,0.35,NA,NA,NA,2.63,1.9,0.006,96.89,2.07,0,1.19,30,30,2.12,4.17,0.002,97,3.96,0,0.33,30,30
"99","1","2014","NMFS","SBS","162","AKK","F-11",12,"2014-06-10","12:32:40","13:02:04",56.65324,-161.5845,56.67674,-161.59236,0.49,1.434125792,2.656,14.77,0.01143658304096,0.01143658304096,0.03922912,3.5,87,"14014",0.210219044205496,0.0698952867383511,1.63811498566309,20.3874536833931,0.0572641087216254,0.132824726403824,0.162250556750301,0.201077606929511,0.247587750298685,0.29705946236559,0.805530449223414,0.0853369784946235,0.204911131421745,0.21012010373444,0.0712155726141079,1.82721934854772,29.1470555186722,0.0474461618257261,0.131216821576764,0.161154526970955,0.200531439834024,0.24705237759336,0.299795987551867,1.10472881742739,0.085897580912863,0.204780112033195,0.0815689677419355,0.0455958888888889,1.06655909318997,5.07600926523297,0.00228416129032258,0.0297745627240144,0.0485505555555555,0.0746365555555557,0.106351698924731,0.141165161290323,0.343930035842293,0.0578010752688172,0.0864697347670252,0.0835661020408163,0.0466237244897959,1.02292925510204,4.83203854081633,0.00159381632653061,0.0304584183673469,0.0496284693877551,0.0766343775510204,0.109306520408163,0.144831132653061,0.370523346938776,0.0596779387755102,0.088028469387755,10.0901707894937,-3.82919349172152,0.807168473518987,4.88155,1.155,1.343,0.33,96.9699999999999,2.7,1.74,6.74,0.101,93,6.73,2.51,5.4,30,30,25,25,0.003,66.5,21.6,0,7.36,32,20
"100","1","2014","NMFS","SBS","162","AKK","G-09",24,"2014-06-12","17:28:57","17:59:44",57.0123,-162.79116,56.98776,-162.78879,0.513,1.474622567,2.731,16.198,0.012896468939354,0.012896468939354,0.044236738,4,58,"14019",0.144374331578947,0.0460429342105263,1.13841037631579,7.8850340868421,0.043166952631579,0.0923537631578949,0.112269260526317,0.137939715789473,0.169491555263159,0.202532715789474,0.452291763157895,0.0572223052631581,0.139961436842105,0.144725721311475,0.0471301885245902,1.15458295081967,8.17783707377049,0.0365445819672131,0.0920046803278686,0.112020434426229,0.137582713114754,0.170118704918033,0.206043147540984,0.55587624590164,0.0580982786885246,0.139968795081967,0.0585419171974522,0.0346897197452229,1.35562433757962,7.20851756050956,0.00190423566878981,0.0206405668789809,0.033911025477707,0.0523920509554139,0.0764607006369427,0.103155923566879,0.284627229299363,0.0425491847133758,0.0600061528662419,0.0596253076923077,0.0356130153846154,1.37754252307692,6.89995275384616,0.00149270769230769,0.0208001538461538,0.0344024153846154,0.0532487846153846,0.078027923076923,0.104638953846154,0.330086230769231,0.0436250615384615,0.0591881384615384,10.9080286852703,-3.03787209675676,1.66132215094595,3.67265,1.26982,2.00973333333333,0.23,95.6299999999999,4.14,4.3,3.54,0.116,94.98,3.43,0,0.3,30,30,5,4.94,0.008,94.74,4.9,0,0.34,30,30
"101","1","2014","NMFS","SBS","162","AKK","G-11",13,"2014-06-10","15:58:14","16:28:18",56.99107,-161.55557,57.01549,-161.56251,0.501,1.480562094,2.742,16.198,0.012948413706228,0.012948413706228,0.044414916,3.6,66,"14021",0.185636484429066,0.0551364186851211,1.22105259861592,10.2531311384083,0.0583627162629758,0.123046512110727,0.146389238754326,0.177952055363322,0.218153809688581,0.255765429065743,0.587155854671281,0.0717645709342561,0.181820311418685,0.186134489795918,0.0568899795918367,1.19334776530612,10.1318876632653,0.0490768979591836,0.120863653061224,0.145474816326531,0.177852071428571,0.220175887755102,0.259735112244898,0.729480204081633,0.0747010612244898,0.183214010204082,0.0632288142857143,0.0348034142857143,1.19481517142857,8.43655514285715,0.00170307142857143,0.0236138142857143,0.0382297428571428,0.0579821142857142,0.0822658428571428,0.107985242857143,0.276782914285714,0.0440355142857143,0.0675375857142857,0.0634879444444444,0.0356994444444445,1.2788335,8.11974583333333,0.000903222222222222,0.0233346666666667,0.0372857222222222,0.0586143333333333,0.083473,0.107574944444444,0.335519777777778,0.0461865,0.0689644444444444,10.4390522435521,-3.80018658872587,0.747981436756757,3.87956666666667,1.65996,0.31,0.469743,95.7723129999999,3.757944,2.42,18.01,0.303,96.33,17.8,0.06,1.28,30,30,2,33.08,0.005,97,32.9,0,0.42,23,30
"102","1","2014","NMFS","SBS","162","AKK","G-13",9,"2014-06-09","17:44:11","18:14:47",57.0108,-160.32172,56.9857,-160.31861,0.51,1.509719772,2.796,15.204,0.012393179778672,0.012393179778672,0.042510384,5,60,"14023",0.210456874186551,0.0685437700650759,1.17994780911063,9.47424021908895,0.0585657180043385,0.133296364425163,0.16251889154013,0.201620511930586,0.248788902386116,0.297769436008675,0.707689321041215,0.0862698546637744,0.203828097613883,0.206558338345865,0.0681249248120301,1.19055339097744,11.027337075188,0.0482996992481203,0.129986488721804,0.158044744360902,0.197772954887218,0.244550684210526,0.293829421052631,0.882998601503759,0.0865057368421053,0.19987237593985,0.0731881046511628,0.0423049593023256,1.24811480232558,5.86665014534884,0.00217240697674419,0.0266598139534884,0.0429306511627907,0.0660482790697674,0.0948761744186044,0.127829319767442,0.340512302325582,0.051945488372093,0.0752777965116279,0.0773152328767123,0.0450601095890411,1.23601504109589,5.55848095890411,0.00212338356164384,0.0281262602739726,0.0449541643835616,0.0695333835616438,0.100341589041096,0.135513068493151,0.369143095890411,0.0553873835616438,0.0781479589041096,11.0337751012891,-3.40755954988281,1.38197370847656,3.07800003333333,1.4079,NA,0.458056666666667,97.7754113333333,1.76319833333333,0.7,3.88,0.059,95.61,7.94,0.35,8,30,30,0,0,0,99.5,0.5,0,0,30,30
"103","1","2014","NMFS","SBS","162","AKK","H-09",23,"2014-06-12","14:55:44","15:26:13",57.34342,-162.76235,57.31882,-162.76904,0.508,1.492441148,2.764,15.332,0.012354482854384,0.012354482854384,0.042377648,4.9,46,"14027",0.164988030837004,0.0500883546255507,1.11649546696035,10.3018307511013,0.0484479625550661,0.107709973568283,0.130252061674009,0.160028063876653,0.193077581497799,0.228456649779736,0.515425878854627,0.0628257488986784,0.163302451541851,0.164790475177305,0.0497299007092199,1.26852968794326,15.1349856879433,0.0419579078014184,0.108181191489362,0.129901468085106,0.160070226950354,0.193497,0.227649673758865,0.689236517730496,0.0635957872340426,0.161865453900709,0.0533947680412371,0.0290239381443299,1.04941131958763,5.71470138659794,0.00197132989690722,0.0198872886597939,0.0320943144329897,0.0499403041237113,0.0699161185567012,0.0910522113402059,0.229947840206185,0.0378216288659794,0.0563971958762886,0.0540039620253164,0.0298499746835443,1.18189589873418,6.95365796202532,0.00121406329113924,0.0202774303797468,0.0322818227848101,0.0498058607594937,0.070538835443038,0.0920915189873418,0.268280582278481,0.038256835443038,0.0571530632911392,10.9385555204861,-2.92385505395833,1.45850135635417,1.70781666666667,1.4237,0.17,NA,NA,NA,4.78,4.3,0.202,94.26,4.25,0.2,0.39,30,30,1.5,1.5,0,97.5,1.5,0.5,0.5,130,30
"104","1","2014","NMFS","SBS","162","AKK","H-11",14,"2014-06-10","18:33:43","19:03:32",57.32269,-161.52334,57.34717,-161.52304,0.497,1.46868304,2.72,15.099,0.01197305040624,0.01197305040624,0.04106928,4.5,54,"14029",0.162188474747475,0.0489578888888889,1.16896764309764,11.1428622491582,0.0491005185185185,0.106956407407407,0.127633006734007,0.15726686868687,0.188733703703703,0.224024811447811,0.539434127946128,0.0611009326599327,0.157747468013469,0.161347579545455,0.0494549772727273,1.328089625,15.5031684659091,0.0403582045454545,0.105771647727273,0.126693931818182,0.156403568181818,0.186983295454546,0.223446102272727,0.723947,0.0602896250000001,0.157077818181818,0.0549588928571429,0.0308357321428572,1.18697685714286,5.68985741071429,0.0014729375,0.0206704910714286,0.0325806607142857,0.050706482142857,0.071648142857143,0.094264169642857,0.25523775,0.0390672857142857,0.0575381339285713,0.0561969583333333,0.032310875,1.27211172916667,6.1230684375,0.00109175,0.0206363333333333,0.0331265416666667,0.0509715625,0.0734218124999999,0.09702675,0.2947570625,0.0402950208333333,0.0582238333333333,11.1756673141154,-3.37825715746154,0.948254654807693,2.40000003333333,1.57965,NA,0.12,94.9899999999999,4.9,2.3,12.76,0.232,96.99,12.77,0.05,0.38,30,30,7,3.45,0,93,3.45,1,0.49,30,30
"105","1","2014","NMFS","SBS","162","AKK","H-13",8,"2014-06-09","15:08:48","15:39:53",57.339,-160.2917,57.31406,-160.29743,0.518,1.508099901,2.793,15.162,0.012345683805378,0.012345683805378,0.042347466,4.7,58,"14031",0.213084543103448,0.0688279224137931,1.08354406321839,8.06189462068965,0.0595413936781609,0.134447367816092,0.16527223275862,0.205190962643677,0.251072606321838,0.301090057471262,0.699682988505747,0.085800390804598,0.208274229885057,0.212248909090909,0.0698421919191919,1.08312443434343,8.40501734343434,0.0472445757575757,0.132440151515151,0.163880050505051,0.204671434343434,0.250504161616162,0.300884131313131,0.894347494949494,0.0866241111111111,0.207454939393939,0.0708253,0.0403132833333333,1.21167668333333,5.78720324166667,0.00184001666666667,0.026019325,0.042009375,0.0643061583333333,0.0921822833333332,0.122469725,0.331318266666667,0.050172875,0.0727508916666666,0.0753306315789473,0.0439235,1.24782278947368,5.71188663157895,0.00121907894736842,0.0272740789473684,0.0434772105263158,0.0677853157894737,0.0973629210526316,0.13260547368421,0.383000921052631,0.0538856842105263,0.0781433157894737,10.8743898527103,-3.23091640481308,1.3858746085514,2.36517663333333,0.890333333333333,2.689,NA,NA,NA,0,1.52,0,99.45,5.92,0.01,5.88,30,30,0,0.45,0,99.43,0.47,0,0,30,30
"106","1","2014","NMFS","SBS","162","AKK","H-15",2,"2014-06-08","07:10:34","07:40:59",57.32274,-159.0649,57.34781,-159.0637,0.507,1.504860159,2.787,15.336,0.012460537895256,0.012460537895256,0.042741432,5.5,48,"14033",0.157067966037736,0.0494082943396226,1.15827829433962,8.77186549811321,0.0507082188679245,0.101697437735849,0.122310332075472,0.150531509433963,0.184392237735849,0.219662483018868,0.47280899245283,0.0620821509433963,0.152533694339623,0.157253577777778,0.0511313555555555,1.28234937777778,12.9174237888889,0.0437951444444444,0.0994945666666665,0.121518566666666,0.150301255555555,0.184341844444444,0.222310133333333,0.589163011111112,0.0628235444444445,0.152394522222222,0.0772831034482759,0.0458800172413793,1.32514735344828,6.28945388793104,0.00235963793103448,0.0278974827586207,0.0446656465517242,0.069354448275862,0.1004135,0.136549758620689,0.360927879310345,0.0557477586206896,0.0766076034482759,0.0764027567567568,0.0457366486486487,1.38459354054054,6.80057945945946,0.00138718918918919,0.0274354324324324,0.0439499189189189,0.0682446216216216,0.0998184324324325,0.135389405405405,0.429234702702703,0.0558684054054054,0.0754849729729729,10.9306339009195,-2.32390135724138,1.77738303436782,2.13,0.824133333333333,0.4,25.8333333333333,73.5866666666666,0.583333333333333,0,0.11,0,63.47,34.2,36.53,34.22,300,30,0,0,0,45.24,37.13,54.76,37.06,230,300
"107","1","2014","NMFS","SBS","162","AKK","I-09",22,"2014-06-12","12:24:04","12:54:58",57.67523,-162.75278,57.65055,-162.76147,0.515,1.507559944,2.792,15.272,0.012430799196992,0.012430799196992,0.042639424,4.9,41,"14036",0.13746974,0.043754408,1.226163444,14.907731148,0.0289892879999999,0.0879326639999998,0.10978232,0.133479272,0.16060518,0.190167803999999,0.491381687999999,0.050822864,0.137825132,0.13738437037037,0.0437288024691358,1.70306843209877,30.6442546419753,0.0208033456790123,0.0890593580246914,0.109810111111111,0.133878580246913,0.159096382716049,0.191345456790123,0.694969827160494,0.0492862716049382,0.137974222222222,0.0534104545454545,0.0296514545454546,1.13246748760331,5.46158983471074,0.00179513223140496,0.0201899338842976,0.0319975867768595,0.0486278925619834,0.0694395537190083,0.0917935950413222,0.23555405785124,0.0374418925619835,0.0542149669421487,0.0539945744680851,0.0304961914893617,1.17096195744681,5.58044508510638,0.00115063829787234,0.0198833404255319,0.0316780212765957,0.0491749361702128,0.0706243404255319,0.0932178085106383,0.271734574468085,0.0389462340425532,0.0542617234042553,12.0367054168132,-3.04716219203297,0.960463466758241,3.09221666666667,0.940925,0.21,0.1214595,97.5495439999999,2.3289965,1.85,2.37,0,91.13,5.04,4.61,6.25,230,30,0,4.42,0.002,88,6.78,1,8.3,230,30
"108","1","2014","NMFS","SBS","162","AKK","I-11",15,"2014-06-11","07:08:20","07:38:13",57.66237,-161.50305,57.68685,-161.50497,0.498,1.470842868,2.724,14.537,0.011544353462004,0.011544353462004,0.039598788,4.8,51,"14038",0.136164890476191,0.0421652619047619,0.857021728571428,6.65270688095238,0.0345311619047619,0.0878953714285714,0.10874079047619,0.131908780952381,0.1592962,0.187885671428571,0.381665219047619,0.0505554047619049,0.134510819047619,0.133788544117647,0.0411368235294118,0.919488235294118,7.82692376470588,0.0294841470588235,0.0873590294117647,0.106904411764706,0.128961985294118,0.156253088235294,0.182964338235294,0.453294882352941,0.0493486176470588,0.132324985294118,0.0556077272727273,0.0301561704545455,1.05806188636364,5.24565507954545,0.00133626136363636,0.0211145227272727,0.0337276818181818,0.0512913409090909,0.0724040227272728,0.0946019318181818,0.252032715909091,0.0386759090909091,0.0587162613636363,0.0553673333333333,0.03010425,1.07451511111111,5.31817302777778,0.000927194444444444,0.0207726111111111,0.0335651111111111,0.0506285833333333,0.0717840555555555,0.0931671666666667,0.266858444444444,0.0382185,0.0589233055555555,12.1123689196855,-3.5775746072327,0.861016533647799,2.37772341162791,0.77,NA,0.263345215189873,97.3077928860759,2.43012789873418,2,1.12,0,97.89,1.12,0,0.24,30,30,2,0.48,0,98,0.5,0,0.22,30,30
"109","1","2014","NMFS","SBS","162","AKK","I-13",7,"2014-06-09","12:34:43","13:04:54",57.67458,-160.25941,57.64991,-160.26617,0.503,1.496760804,2.772,15.01,0.01213002343476,0.01213002343476,0.04160772,5,52,"14040",0.132844167192429,0.0409932302839117,1.19122833438486,9.63196716719243,0.0385801798107256,0.0866615709779181,0.104414429022083,0.128373498422713,0.155475362776026,0.185126302839116,0.45862967192429,0.0510608927444796,0.129706078864353,0.133568567010309,0.0422808041237113,1.182595,9.93396847422681,0.0324153402061856,0.0861976082474227,0.104625113402062,0.128950525773196,0.156873134020618,0.189109567010309,0.58658381443299,0.0522480206185567,0.130150041237113,0.0621703418803419,0.033736358974359,1.14492225641026,5.67170166666667,0.00248805982905983,0.0242691367521368,0.0380291111111111,0.0568394358974358,0.0801029487179487,0.104947735042735,0.282008829059829,0.0420733418803418,0.0642435299145299,0.0658917894736842,0.0371050789473684,1.18506276315789,5.70080065789474,0.000935605263157895,0.0244772105263158,0.0391494473684211,0.0595151315789473,0.084995947368421,0.114087894736842,0.332172131578947,0.0458458947368421,0.0687164210526316,11.0047117108065,-3.05016667322581,1.43675808120968,2.21,0.72,NA,0.13,97.4099999999999,2.46,0.25,4.63,0.047,98.54,4.85,0,2.33,30,30,0,0.99,0,99,0.5,0,0,30,30
"110","1","2014","NMFS","SBS","162","AKK","I-15",3,"2014-06-08","10:02:35","10:33:04",57.65961,-159.02692,57.68011,-159.05448,0.508,1.518359084,2.812,15.272,0.012519845036512,0.012519845036512,0.042944864,5.5,46,"14042",0.135743972027972,0.0453317482517482,1.09885117832168,5.87312474475524,0.0408844790209791,0.0852719545454546,0.104006034965035,0.12807072027972,0.158961454545455,0.193602751748251,0.406598786713285,0.054955423076923,0.129537003496504,0.135957176470588,0.0468610235294118,1.15106485882353,6.20378627058823,0.0334818117647059,0.0843623294117647,0.102886670588235,0.127539105882353,0.159676094117647,0.194928882352941,0.489319505882353,0.0567894235294117,0.130811670588235,0.0660301818181818,0.0393182467532467,1.46219563636364,7.33182248051948,0.00163696103896104,0.0238176753246753,0.0384571558441558,0.0590877792207792,0.0852184675324675,0.115086571428571,0.346909844155844,0.0467608831168831,0.0671006493506493,0.06654625,0.039739325,1.49164835,7.8977964,0.0013897,0.024099375,0.038616025,0.0596167499999999,0.085763875,0.116576325,0.386109425,0.047147375,0.066977575,11.0855446053191,-2.03929825808511,1.79898211712766,1.76283333333333,1.58,NA,6.15857675,92.0205345,1.8208885,0.41,0.66,0,98.3,2.92,0.31,3.06,30,30,1,1,0,98,1.44,0,1.86,30,30
"111","1","2014","NMFS","SBS","162","AKK","J-09",21,"2014-06-12","09:46:07","10:16:00",58.0218,-162.74605,57.99671,-162.74769,0.498,1.507559944,2.792,14.487,0.011791840490232,0.011791840490232,0.040447704,4.7,39,"14045",0.12683314213198,0.0409084060913706,1.06571772588832,7.92521542639594,0.0286762131979695,0.0810321319796952,0.100301111675127,0.12267828426396,0.149050644670051,0.176116030456853,0.40267752284264,0.0487494416243655,0.125941817258883,0.126240873239437,0.0405157183098592,1.31060891549296,9.89484636619718,0.0280468591549296,0.0826641408450704,0.0991854225352112,0.120961,0.147757901408451,0.172661816901408,0.492889718309859,0.0485723802816901,0.123828323943662,0.0511888539325842,0.0273277078651685,0.983102573033708,4.78468503370787,0.00158640449438202,0.0200279438202248,0.0313474269662921,0.0469557415730338,0.0657216741573032,0.0860444606741572,0.217347786516854,0.034374202247191,0.053011213483146,0.0517208222222222,0.0281133555555555,1.11604853333333,5.48605306666667,0.00127282222222222,0.0199764666666667,0.0315745111111111,0.0472118,0.0663466888888888,0.0880430444444445,0.249828444444444,0.0347721111111111,0.0537627777777778,11.9859545373054,-3.16160812670659,0.947355208802395,2.07746002,1.17313333333333,0.075,0.171671,96.4265715,3.401758,2.12,1.39,0,95.34,5.61,2.03,6.52,230,30,3,1.46,0,96,6.32,1,7.78,130,30
"112","1","2014","NMFS","SBS","162","AKK","J-10",17,"2014-06-11","12:19:46","12:49:57",57.99865,-162.09189,57.99973,-162.13903,0.503,1.510259729,2.797,13.956,0.011379970830756,0.011379970830756,0.039034932,5.6,35,"14046",0.162472444444444,0.0453229710144928,0.874909028985507,9.00136199033817,0.0510159661835748,0.109482415458937,0.130370342995169,0.158988801932367,0.189479806763285,0.219319169082126,0.45774820289855,0.0591095217391305,0.161979966183575,0.161074235294118,0.0453807058823529,0.972164676470588,11.4259995147059,0.0451843676470588,0.108797941176471,0.130215147058823,0.156616455882353,0.187210161764706,0.217608544117647,0.57380780882353,0.0569951470588235,0.158086455882353,0.110661968421053,0.0609517684210526,1.13775630526316,5.50510731578947,0.00329985263157895,0.0425857789473684,0.0668740842105263,0.10193447368421,0.143612284210526,0.189853505263158,0.521417821052632,0.0767382736842106,0.112018684210526,0.113471022727273,0.0624763409090909,1.14379634090909,5.56807122727273,0.00284197727272727,0.0434731818181818,0.0683757954545454,0.10335675,0.1477225,0.193862272727273,0.567011136363636,0.0793466590909091,0.117277136363636,12.1652381428404,-3.1514333714786,1.33283946762646,1.82881,0.96516,NA,0.13,96.95,2.92,1.65,2.92,0,97.32,3.82,0,2.99,30,30,0.61,3.89,0,92.07,4.82,0,4.85,30,30
"113","1","2014","NMFS","SBS","162","AKK","J-11",16,"2014-06-11","09:32:55","10:04:14",57.97429,-161.48793,57.99871,-161.499,0.522,1.507559944,2.792,15.298,0.012451962160528,0.012451962160528,0.042712016,5.1,53,"14047",0.214729049242424,0.0736387992424243,1.31850714772727,8.53362631060606,0.0613146856060606,0.134067655303031,0.163362212121212,0.203682178030303,0.253478602272727,0.309516859848484,0.747601848484849,0.0901161439393939,0.204922231060606,0.214195455696203,0.0755011898734177,1.3598002278481,8.71389740506329,0.052690582278481,0.131047113924051,0.162382911392405,0.202887012658228,0.253592240506329,0.30962035443038,0.928215202531645,0.0912090506329114,0.203247594936709,0.137279927272727,0.0808207272727273,1.32868754545455,6.45145769090909,0.00331686363636364,0.0497233727272727,0.0799308909090909,0.122936145454545,0.177843927272727,0.240404145454545,0.694332709090909,0.0979132090909091,0.138205245454545,0.140733085714286,0.0832618857142857,1.40846162857143,6.91852728571429,0.00212037142857143,0.0509772285714286,0.0816357714285714,0.125451771428571,0.181739085714286,0.249239542857143,0.809168571428571,0.100103514285714,0.142916514285714,10.5014701386713,-3.64795560545455,0.722372237482518,1.1716667,1.6175,NA,0.730653,98.2918749999999,0.982472,0.29,0.88,0,97.8,16.56,0.69,16.36,30,30,0,0,0,100,6.8,0,6.8,30,30
"114","1","2014","NMFS","SBS","162","AKK","J-13",6,"2014-06-09","09:59:51","10:30:05",57.99749,-160.20786,57.97501,-160.22759,0.504,1.489201406,2.758,14.687,0.011809053181618,0.011809053181618,0.040506746,4.7,49,"14049",0.128837906614786,0.0385677587548638,0.823396408560311,5.4292503540856,0.0379340739299611,0.0838030272373542,0.101994416342412,0.124961762645914,0.150329221789883,0.179607809338521,0.356015299610895,0.048334459143969,0.126780544747082,0.125334923076923,0.0371839615384615,0.818980512820513,5.39687347435898,0.0322380897435897,0.0823791282051281,0.0994771538461538,0.121806294871795,0.146303294871795,0.173989628205128,0.402631435897436,0.0468256923076923,0.124201615384615,0.0635382234042553,0.0353567553191489,1.17784622340426,5.73278371276596,0.00161129787234043,0.0241939042553191,0.0382262127659574,0.0578798085106382,0.0819631702127659,0.109450765957447,0.296013925531915,0.0437365638297872,0.0650030212765957,0.0662850571428572,0.0374200571428571,1.21747468571429,5.82541962857143,0.00101548571428571,0.0247184285714286,0.0391760285714286,0.0597347142857143,0.0855299142857143,0.114418571428571,0.347123285714286,0.0463534857142857,0.0670660285714286,11.8240558515054,-3.3843825389785,1.32739175327957,2.38169166666667,0.586666666666667,NA,13.4550005,83.424998,3.11,0.09,7.65,0.115,96.02,11.4,0.62,9.71,30,30,0,13.17,0.029,99,17.36,0,14.7,30,30
"115","1","2014","NMFS","SBS","162","AKK","J-15",4,"2014-06-08","13:08:23","13:38:16",57.98631,-158.97425,57.98656,-159.01915,0.498,1.437905491,2.663,14.402,0.011181026962358,0.011181026962358,0.038352526,6,38,"14051",0.136866911976912,0.0527179466089466,1.11860715440115,5.71488454401154,0.0331116060606061,0.078569220779221,0.0990981356421363,0.12808428860029,0.1646416984127,0.205569564213565,0.460578929292929,0.0655435800865805,0.129137522366523,0.13775,0.0542308550724638,1.14412797101449,5.85814443478261,0.0280894975845411,0.0778448550724638,0.0991662077294685,0.128610391304348,0.165962,0.208986487922705,0.550442280193237,0.066795811594203,0.130171966183575,0.0688940970149254,0.0435158171641791,1.50523365298507,7.76913687686567,0.00190160820895522,0.0229992649253732,0.0380742686567165,0.0602680186567164,0.0897232649253731,0.124363216417911,0.394285947761193,0.0516488358208956,0.0673811343283583,0.0686622452830189,0.0435344811320754,1.51678156603774,7.85410838679245,0.0013213679245283,0.0228347547169811,0.0378468490566038,0.0597280188679244,0.0895066698113207,0.123693330188679,0.447327575471698,0.051659679245283,0.0682430283018868,10.7813094356356,-3.20723656777542,1.4601929770339,1.088719975,1.03,0.037,0.03,99.1599999999999,0.81,0,4.61,0.015,99.35,5.85,0,3.5,30,30,0,0,0,99.81,0.44,0,0,30,30
"116","1","2014","NMFS","SBS","162","AKK","K-09",20,"2014-06-12","07:06:21","07:36:50",58.35091,-162.73068,58.32621,-162.72636,0.508,1.488661449,2.757,14.087,0.011322517547847,0.011322517547847,0.038837859,5.5,30,"14054",0.107084345132743,0.035068517699115,1.23961911504425,11.3899782212389,0.0208514601769912,0.0687566371681417,0.0853862522123892,0.104010455752212,0.124629185840708,0.147076831858407,0.348584911504424,0.0392425663716814,0.108321902654867,0.106957766233766,0.0354771558441558,1.60180403896104,16.8622099350649,0.0136322727272727,0.0695552077922078,0.0854103506493507,0.103839792207792,0.123555545454545,0.145731805194805,0.413957909090909,0.0381447792207793,0.105463142857143,0.0544063100775194,0.028955527131783,1.00986124031008,4.90694602325581,0.00188132558139535,0.0213547364341086,0.0335663333333333,0.0503281162790697,0.0707598449612404,0.0921665348837208,0.225381356589147,0.0371931007751938,0.0574325193798449,0.0546249666666667,0.0292837333333333,1.08550921666667,5.3506079,0.00144356666666667,0.0215094333333333,0.0335034333333334,0.05067285,0.0709201999999999,0.0930370333333333,0.249718066666667,0.03741635,0.0566284999999999,12.1058357012749,-3.37110077462151,0.711010429641434,NA,NA,NA,0.078833,99.4087499999999,0.512416,0.27,1.06,0,98.5,11.54,0.45,11.66,30,30,0,0,0,100,0,0,0,30,30
